,ID,SUMMARY
2228,LUCENE-891, A number of documentation fixes for the search package summary 
2229,LUCENE-2000, Use covariant clone() return types 
2230,LUCENE-1007, Flexibility to turn on/off any flush triggers 
2231,LUCENE-943, ComparatorKey in Locale based sorting 
2232,LUCENE-789, Custom similarity is ignored when using MultiSearcher 
2233,LUCENE-3662, extend LevenshteinAutomata to support transpositions as primitive edits 
2234,LUCENE-274, [PATCH] to store binary fields with compression 
2235,LUCENE-820," SegmentReader.setNorm can fail to remove separate norms file, on Windows "
2236,LUCENE-2973," Source distribution packaging targets should make a tarball from ""svn export"" "
2237,LUCENE-1133, WikipediaTokenizer needs a way of not tokenizing certain parts of the text 
2238,LUCENE-2150, Build should enable unchecked warnings in javac 
2239,LUCENE-2630, make the build more friendly to apache harmony 
2240,LUCENE-1975, Remove deprecated SpanQuery.getTerms() and generify Query.extractTerms(Set<Term>) 
2241,LUCENE-2979, Simplify configuration API of contrib Query Parser 
2242,LUCENE-1119, Optimize TermInfosWriter.add 
2243,LUCENE-2593, disk full can cause index corruption in certain cases 
2244,LUCENE-2900, make applying deletes optional when pulling a new NRT reader 
2245,LUCENE-3773, small improvements to DWPTThreadPool 
2246,LUCENE-2136, MultiReader should not use PQ for its Term/sEnum if it has only 1 reader 
2247,LUCENE-2636, Create ChainingCollector 
2248,LUCENE-1561," Maybe rename Field.omitTf, and strengthen the javadocs "
2249,LUCENE-1642, IndexWriter.addIndexesNoOptimize ignores the compound file setting of the destination index 
2250,LUCENE-365, [PATCH] Performance improvement to DisjunctionSumScorer 
2251,LUCENE-1863, SnowballAnalyzer has a link to net.sf (a package that is empty and needs to be removed). 
2252,LUCENE-2132, the demo application does not work as of 3.0 
2253,LUCENE-1001, Add Payload retrieval to Spans 
2254,LUCENE-3299, refactoring of Similarity.sloppyFreq() and Similarity.scorePayload 
2255,LUCENE-3871, Stack traces from failed tests are messed up on ANT 1.7.x 
2256,LUCENE-1530," Support inclusive/exclusive for TrieRangeQuery/-Filter, remove default trie variant setters/getters "
2257,LUCENE-1116, contrib.benchmark.quality package improvements 
2258,LUCENE-2104, IndexWriter.unlock does does nothing if NativeFSLockFactory is used 
2259,LUCENE-3650, move o.a.l.index.codecs.* -> o.a.l.codecs.* 
2260,LUCENE-2825, FSDirectory.open should return MMap on 64-bit Solaris 
2261,LUCENE-2590, Enable access to the freq information in a Query's sub-scorers 
2262,LUCENE-2098, make BaseCharFilter more efficient in performance 
2263,LUCENE-986, Refactor segmentInfos from IndexReader into its subclasses 
2264,LUCENE-2674, improve how MTQs interact with the terms dict cache 
2265,LUCENE-713, File Formats Documentation is not correct for Term Vectors 
2266,LUCENE-3760, Cleanup DR.getCurrentVersion/DR.getUserData/DR.getIndexCommit().getUserData() 
2267,LUCENE-1603, Changes for TrieRange in FilteredTermEnum and MultiTermQuery improvement 
2268,LUCENE-3233, HuperDuperSynonymsFilter™ 
2269,LUCENE-1426, Next steps towards flexible indexing 
2270,LUCENE-2502, Remove some unused code in Surround query parser 
2271,LUCENE-2183, Supplementary Character Handling in CharTokenizer 
2272,LUCENE-3307," don't require an analyzer, if all fields are NOT_ANALYZED "
2273,LUCENE-2833, upgrade contrib/ant's tidy.jar 
2274,LUCENE-326, IndexWriter.addIndexes results in java.lang.OutOfMemoryError 
2275,LUCENE-3439, add checks/asserts if you search across a closed reader 
2276,LUCENE-1441, KeywordTokenizer does not set start/end offset of the Token it produces 
2277,LUCENE-2222, FixedIntBlockIndexInput.Reader does not initialise 'pending' int array 
2278,LUCENE-399, WordListLoader.java should be able to read stopwords from a Reader 
2279,LUCENE-214, [PATCH] Field.toString could be more helpful 
2280,LUCENE-1695, Update the Highlighter to use the new TokenStream API 
2281,LUCENE-2771, Remove norms() support from non-atomic IndexReaders 
2282,LUCENE-584, Decouple Filter from BitSet 
2283,LUCENE-3063, factor CharTokenizer/CharacterUtils into analyzers module 
2284,LUCENE-1375, add IndexCommit.getTimestamp method 
2285,LUCENE-1543, Field specified norms in MatchAllDocumentsScorer  
2286,LUCENE-1174, outdated information in Analyzer javadoc 
2287,LUCENE-476, BooleanQuery add public method that returns number of clauses this query 
2288,LUCENE-1553, ConcurrentScheduleManager.addMyself() has wrong inted 
2289,LUCENE-2030, CachingSpanFilter synchronizing on a none final protected object 
2290,LUCENE-1791, Enhance QueryUtils and CheckHIts to wrap everything they check in MultiReader/MultiSearcher 
2291,LUCENE-298, NullPointerExc. when indexing empty field with term vectors 
2292,LUCENE-590, Demo HTML parser gives incorrect summaries when title is repeated as a heading 
2293,LUCENE-1256, Changes.html formatting improvements 
2294,LUCENE-907, Demo and contrib jars should contain NOTICE.TXT and LICENSE.TXT 
2295,LUCENE-470, Refactoring and slight extension of regex testing code. 
2296,LUCENE-1675, Add a link to the release archive 
2297,LUCENE-3572, MultiIndexDocValues pretends it can merge sorted sources 
2298,LUCENE-2480, Remove support for pre-3.0 indexes 
2299,LUCENE-1414, increase maxmemory for unit tests 
2300,LUCENE-1158, DateTools UTC/GMT mismatch 
2301,LUCENE-904, Calculate MD5 checksums in target <dist-all> 
2302,LUCENE-3530, Remove deprecated methods in CompoundTokenFilters 
2303,LUCENE-3019, FVH: uncontrollable color tags 
2304,LUCENE-616, CLONE -Merge error during add to index (IndexOutOfBoundsException) 
2305,LUCENE-1944, Remove deprecated Directory stuff and IR/IW open/ctor hell 
2306,LUCENE-2924, fix getting started / demo docs 
2307,LUCENE-1132, Highlighter Documentation updates 
2308,LUCENE-2643, StringHelper#stringDifference is wrong about supplementary chars  
2309,LUCENE-2874, Highlighting overlapping tokens outputs doubled words 
2310,LUCENE-3555, Add support for distributed stats 
2311,LUCENE-1043," Speedup merging of stored fields when field mapping ""matches"" "
2312,LUCENE-2526, .toString on empty MultiPhraseQuery hits NPE 
2313,LUCENE-1717, IndexWriter does not properly account for the RAM consumed by pending deletes 
2314,LUCENE-1984, DisjunctionMaxQuery - Type safety   
2315,LUCENE-1861, Add contrib libs to classpath for javadoc 
2316,LUCENE-1606, Automaton Query/Filter (scalable regex) 
2317,LUCENE-846, IOExeception can cause loss of data due to premature segment deletion 
2318,LUCENE-350, counter field in segments file is not documented in fileformats.xml 
2319,LUCENE-1213, MultiFieldQueryParser ignores slop parameter 
2320,LUCENE-1396, Improve PhraseQuery.toString() 
2321,LUCENE-3665, Make WeightedSpanTermExtractor extensible to handle custom query implemenations 
2322,LUCENE-2117, Fix SnowballAnalyzer casing behavior for Turkish Language 
2323,LUCENE-1279, RangeQuery and RangeFilter should use collation to check for range inclusion 
2324,LUCENE-3539, IndexFormatTooOld/NewExc should try to include fileName + directory when possible 
2325,LUCENE-2551, change jdk & icu collation to use byte[] 
2326,LUCENE-1058, New Analyzer for buffering tokens 
2327,LUCENE-1358, Deadlock for some Query objects in the equals method (f.ex. PhraseQuery) in a concurrent environment 
2328,LUCENE-437, SnowballFilter loses token position offset 
2329,LUCENE-1756," contrib/memory: PatternAnalyzerTest is a very, very, VERY, bad unit test "
2330,LUCENE-1700, LogMergePolicy.findMergesToExpungeDeletes need to get deletes from the SegmentReader 
2331,LUCENE-2728, EnwikiContentSource does not properly identify the name/id of the Wikipedia article 
2332,LUCENE-1367, Add a isDeleted method to IndexCommit 
2333,LUCENE-446," search.function - (1) score based on field value, (2) simple score customizability "
2334,LUCENE-1447, Improve payload error handling/reporting 
2335,LUCENE-1600," Reduce usage of String.intern(), performance is terrible "
2336,LUCENE-2062, Bulgarian Analyzer 
2337,LUCENE-575, SpellChecker min score is increased by time 
2338,LUCENE-997, Add search timeout support to Lucene 
2339,LUCENE-2691, Consolidate Near Real Time and Reopen API semantics 
2340,LUCENE-2600, don't try to cache a composite reader's MultiBits deletedDocs 
2341,LUCENE-1460, Change all contrib TokenStreams/Filters to use the new TokenStream API 
2342,LUCENE-378, GCJ makefile hardcodes compiler commands 
2343,LUCENE-903, FilteredQuery explanation inaccuracy with boost 
2344,LUCENE-2620, Queries with too many asterisks causing 100% CPU usage 
2345,LUCENE-3660, If indexwriter hits a non-ioexception from indexExists it leaks a write.lock 
2346,LUCENE-3431, Make QueryAutoStopWordAnalyzer immutable and reusable 
2347,LUCENE-3636, make it possible to use searchermanager with distributed stats 
2348,LUCENE-2437, Indonesian Analyzer 
2349,LUCENE-636, [PATCH] Differently configured Lucene 'instances' in same JVM 
2350,LUCENE-2808, Intermitted failure on DocValues branch 
2351,LUCENE-977, internal hashing improvements 
2352,LUCENE-3375, processing a synonym in a token stream will remove the following token from the stream 
2353,LUCENE-3735," Fix PayloadProcessorProvider to no longer use Directory for lookup, instead AtomicReader "
2354,LUCENE-2413, Consolidate all (Solr's & Lucene's) analyzers into modules/analysis 
2355,LUCENE-1246, Missing a null check in BooleanQuery.toString(String) 
2356,LUCENE-1416, Ant contrib test can fail if there is a space in path to lucene project 
2357,LUCENE-2509, Improve readability of StandardTermsDictWriter 
2358,LUCENE-385, [PATCH] don't delete all files in index directory on index creation 
2359,LUCENE-3766, Remove/deprecate Tokenizer's default ctor 
2360,LUCENE-2895, MockRandomCodec loads termsIndex even if termsIndexDivisor is set to -1 
2361,LUCENE-828, Term's equals() throws ClassCastException if passed something other than a Term 
2362,LUCENE-2314, Add AttributeSource.copyTo(AttributeSource) 
2363,LUCENE-611, TestConstantScoreRangeQuery does not compile with ecj 
2364,LUCENE-799," Garbage data when reading a compressed, text field, lazily "
2365,LUCENE-2295, Create a MaxFieldLengthAnalyzer to wrap any other Analyzer and provide the same functionality as MaxFieldLength provided on IndexWriter 
2366,LUCENE-1962, Persian Arabic Analyzer cleanup 
2367,LUCENE-1390, add ASCIIFoldingFilter and deprecate ISOLatin1AccentFilter 
2368,LUCENE-726, Remove usage of deprecated method Document.fields() 
2369,LUCENE-618, GData - Server wrong commit does not build 
2370,LUCENE-3205, remove MultiTermQuery get/inc/clear totalNumberOfTerms 
2371,LUCENE-2167, Implement StandardTokenizer with the UAX#29 Standard 
2372,LUCENE-837, contrib/benchmark QueryMaker and Task Refactorings 
2373,LUCENE-3076, add -Dtests.codecprovider 
2374,LUCENE-2709," If test has methods with @Ignore, we should print out a notice "
2375,LUCENE-1172, Small speedups to DocumentsWriter 
2376,LUCENE-3070, Enable DocValues by default for every Codec 
2377,LUCENE-2983, FieldInfos should be read-only if loaded from disk 
2378,LUCENE-2193, Get rid of backwards tags 
2379,LUCENE-1370, Add ShingleFilter option to output unigrams if no shingles can be generated 
2380,LUCENE-479, MultiReader.numDocs incorrect after undeleteAll 
2381,LUCENE-3101, TestMinimize.testAgainstBrzozowski reproducible seed OOM 
2382,LUCENE-1512, Incorporate GeoHash in contrib/spatial 
2383,LUCENE-1052," Add an ""termInfosIndexDivisor"" to IndexReader "
2384,LUCENE-2779, Use ConcurrentHashMap in RAMDirectory 
2385,LUCENE-1846, More Locale problems in Lucene 
2386,LUCENE-2610, addIndexes(Directory...) should not trigger merge on flush() 
2387,LUCENE-2178, Benchmark contrib should allow multiple locations in ext.classpath 
2388,LUCENE-1324, TokenFilter should implement reset() 
2389,LUCENE-3771, Rename some remaining tests for new IndexReader class hierarchy 
2390,LUCENE-1856, Remove Hits 
2391,LUCENE-3723, Remove FieldMaskingSpanQuery (or fix its scoring) 
2392,LUCENE-853, Caching does not work when using RMI 
2393,LUCENE-2207, CJKTokenizer generates tokens with incorrect offsets 
2394,LUCENE-1722, SmartChineseAnalyzer javadoc improvement 
2395,LUCENE-3149, upgrade icu to 4.8 
2396,LUCENE-3724, SimpleText sumTotalTermFreq is wrong if only positions are omitted 
2397,LUCENE-1015, FieldCache should support longs and doubles 
2398,LUCENE-1864, bogus javadocs for FieldValueHitQuery.fillFields 
2399,LUCENE-3386, Integrate MockBM25Similarity and MockLMSimilarity into the framework 
2400,LUCENE-3250, remove contrib/misc and contrib/wordnet's dependencies on analyzers module 
2401,LUCENE-3557, Spellchecker should take IndexWriterConfig... deprecate old methods? 
2402,LUCENE-1436," Make ReqExclScorer package private, and use DocIdSetIterator for excluded part. "
2403,LUCENE-2359, CartesianPolyFilterBuilder doesn't handle edge case around the 180 meridian 
2404,LUCENE-505, MultiReader.norm() takes up too much memory: norms byte[] should be made into an Object 
2405,LUCENE-3003, Move UnInvertedField into Lucene core 
2406,LUCENE-1793, remove custom encoding support in Greek/Russian Analyzers 
2407,LUCENE-3290," add FieldInvertState.numUniqueTerms, Terms.sumDocFreq "
2408,LUCENE-2389, Enforce TokenStream impl / Analyzer finalness by an assertion 
2409,LUCENE-2182, DEFAULT_ATTRIBUTE_FACTORY faills to load implementation class when iterface comes from different classloader 
2410,LUCENE-3445," Add SearcherManager, to manage IndexSearcher usage across threads and reopens "
2411,LUCENE-1906, Backwards problems with CharStream and Tokenizers with custom reset(Reader) method 
2412,LUCENE-886, spellchecker cleanup 
2413,LUCENE-1103, WikipediaTokenizer 
2414,LUCENE-2114, Improve org.apache.lucene.search.Filter Documentation and Tests to reflect per segment readers 
2415,LUCENE-1288, Add getVersion method to IndexCommit 
2416,LUCENE-1013," IndexWriter.setMaxMergeDocs gives non-backwards-compatible exception ""out of the box"" "
2417,LUCENE-627, highlighter problems with overlapping tokens 
2418,LUCENE-2769, FilterIndexReader in trunk does not implement getSequentialSubReaders() correctly 
2419,LUCENE-792, PrecedenceQueryParser misinterprets queries starting with NOT 
2420,LUCENE-3605, revisit segments.gen sleeping 
2421,LUCENE-3608, MultiFields.getUniqueFieldCount is broken 
2422,LUCENE-2372, Replace deprecated TermAttribute by new CharTermAttribute 
2423,LUCENE-3752, move preflexrw to lucene3x package 
2424,LUCENE-1455, org.apache.lucene.ant.HtmlDocument creates a FileInputStream in its constructor that it doesn't close 
2425,LUCENE-2668, offset gap should be added regardless of existence of tokens in DocInverterPerField 
2426,LUCENE-3113, fix analyzer bugs found by MockTokenizer 
